,date,NAPMPMI,NAPMNMI,NAPMPMI_signal,NAPMNMI_signal,PMI_signal
6306,2017-07-19,56.4,56.6,1.0,1.0,1.0
6307,2017-07-20,56.4,56.6,1.0,1.0,1.0
6308,2017-07-21,56.4,56.6,1.0,1.0,1.0
6309,2017-07-22,56.4,56.6,1.0,1.0,1.0
6310,2017-07-23,56.4,56.6,1.0,1.0,1.0
6311,2017-07-24,56.4,56.6,1.0,1.0,1.0
6312,2017-07-25,56.4,56.6,1.0,1.0,1.0
6313,2017-07-26,56.4,56.6,1.0,1.0,1.0
6314,2017-07-27,56.4,56.6,1.0,1.0,1.0
6315,2017-07-28,56.4,56.6,1.0,1.0,1.0
6316,2017-07-29,56.4,56.6,1.0,1.0,1.0
6317,2017-07-30,56.4,56.6,1.0,1.0,1.0
6318,2017-07-31,56.8,55.1,1.0,1.0,1.0
6319,2017-08-01,56.8,55.1,1.0,1.0,1.0
6320,2017-08-02,56.8,55.1,1.0,1.0,1.0
6321,2017-08-03,56.8,55.1,1.0,1.0,1.0
6322,2017-08-04,56.8,55.1,1.0,1.0,1.0
6323,2017-08-05,56.8,55.1,1.0,1.0,1.0
6324,2017-08-06,56.8,55.1,1.0,1.0,1.0
6325,2017-08-07,56.8,55.1,1.0,1.0,1.0
6326,2017-08-08,56.8,55.1,1.0,1.0,1.0
6327,2017-08-09,56.8,55.1,1.0,1.0,1.0
6328,2017-08-10,56.8,55.1,1.0,1.0,1.0
6329,2017-08-11,56.8,55.1,1.0,1.0,1.0
6330,2017-08-12,56.8,55.1,1.0,1.0,1.0
6331,2017-08-13,56.8,55.1,1.0,1.0,1.0
6332,2017-08-14,56.8,55.1,1.0,1.0,1.0
6333,2017-08-15,56.8,55.1,1.0,1.0,1.0
6334,2017-08-16,56.8,55.1,1.0,1.0,1.0
6335,2017-08-17,56.8,55.1,1.0,1.0,1.0
6336,2017-08-18,56.8,55.1,1.0,1.0,1.0
6337,2017-08-19,56.8,55.1,1.0,1.0,1.0
6338,2017-08-20,56.8,55.1,1.0,1.0,1.0
6339,2017-08-21,56.8,55.1,1.0,1.0,1.0
6340,2017-08-22,56.8,55.1,1.0,1.0,1.0
6341,2017-08-23,56.8,55.1,1.0,1.0,1.0
6342,2017-08-24,56.8,55.1,1.0,1.0,1.0
6343,2017-08-25,56.8,55.1,1.0,1.0,1.0
6344,2017-08-26,56.8,55.1,1.0,1.0,1.0
6345,2017-08-27,56.8,55.1,1.0,1.0,1.0
6346,2017-08-28,56.8,55.1,1.0,1.0,1.0
6347,2017-08-29,56.8,55.1,1.0,1.0,1.0
6348,2017-08-30,56.8,55.1,1.0,1.0,1.0
6349,2017-08-31,58.8,55.9,1.0,1.0,1.0
6350,2017-09-01,58.8,55.9,1.0,1.0,1.0
6351,2017-09-02,58.8,55.9,1.0,1.0,1.0
6352,2017-09-03,58.8,55.9,1.0,1.0,1.0
6353,2017-09-04,58.8,55.9,1.0,1.0,1.0
6354,2017-09-05,58.8,55.9,1.0,1.0,1.0
6355,2017-09-06,58.8,55.9,1.0,1.0,1.0
6356,2017-09-07,58.8,55.9,1.0,1.0,1.0
6357,2017-09-08,58.8,55.9,1.0,1.0,1.0
6358,2017-09-09,58.8,55.9,1.0,1.0,1.0
6359,2017-09-10,58.8,55.9,1.0,1.0,1.0
6360,2017-09-11,58.8,55.9,1.0,1.0,1.0
6361,2017-09-12,58.8,55.9,1.0,1.0,1.0
6362,2017-09-13,58.8,55.9,1.0,1.0,1.0
6363,2017-09-14,58.8,55.9,1.0,1.0,1.0
6364,2017-09-15,58.8,55.9,1.0,1.0,1.0
6365,2017-09-16,58.8,55.9,1.0,1.0,1.0
6366,2017-09-17,58.8,55.9,1.0,1.0,1.0
6367,2017-09-18,58.8,55.9,1.0,1.0,1.0
6368,2017-09-19,58.8,55.9,1.0,1.0,1.0
6369,2017-09-20,58.8,55.9,1.0,1.0,1.0
6370,2017-09-21,58.8,55.9,1.0,1.0,1.0
6371,2017-09-22,58.8,55.9,1.0,1.0,1.0
6372,2017-09-23,58.8,55.9,1.0,1.0,1.0
6373,2017-09-24,58.8,55.9,1.0,1.0,1.0
6374,2017-09-25,58.8,55.9,1.0,1.0,1.0
6375,2017-09-26,58.8,55.9,1.0,1.0,1.0
6376,2017-09-27,58.8,55.9,1.0,1.0,1.0
6377,2017-09-28,58.8,55.9,1.0,1.0,1.0
6378,2017-09-29,58.8,55.9,1.0,1.0,1.0
6379,2017-09-30,59.9,58.1,1.0,1.0,1.0
6380,2017-10-01,59.9,58.1,1.0,1.0,1.0
6381,2017-10-02,59.9,58.1,1.0,1.0,1.0
6382,2017-10-03,59.9,58.1,1.0,1.0,1.0
6383,2017-10-04,59.9,58.1,1.0,1.0,1.0
6384,2017-10-05,59.9,58.1,1.0,1.0,1.0
6385,2017-10-06,59.9,58.1,1.0,1.0,1.0
6386,2017-10-07,59.9,58.1,1.0,1.0,1.0
6387,2017-10-08,59.9,58.1,1.0,1.0,1.0
6388,2017-10-09,59.9,58.1,1.0,1.0,1.0
6389,2017-10-10,59.9,58.1,1.0,1.0,1.0
6390,2017-10-11,59.9,58.1,1.0,1.0,1.0
6391,2017-10-12,59.9,58.1,1.0,1.0,1.0
6392,2017-10-13,59.9,58.1,1.0,1.0,1.0
6393,2017-10-14,59.9,58.1,1.0,1.0,1.0
6394,2017-10-15,59.9,58.1,1.0,1.0,1.0
6395,2017-10-16,59.9,58.1,1.0,1.0,1.0
6396,2017-10-17,59.9,58.1,1.0,1.0,1.0
6397,2017-10-18,59.9,58.1,1.0,1.0,1.0
6398,2017-10-19,59.9,58.1,1.0,1.0,1.0
6399,2017-10-20,59.9,58.1,1.0,1.0,1.0
6400,2017-10-21,59.9,58.1,1.0,1.0,1.0
6401,2017-10-22,59.9,58.1,1.0,1.0,1.0
6402,2017-10-23,59.9,58.1,1.0,1.0,1.0
6403,2017-10-24,59.9,58.1,1.0,1.0,1.0
6404,2017-10-25,59.9,58.1,1.0,1.0,1.0
6405,2017-10-26,59.9,58.1,1.0,1.0,1.0
6406,2017-10-27,59.9,58.1,1.0,1.0,1.0
6407,2017-10-28,59.9,58.1,1.0,1.0,1.0
6408,2017-10-29,59.9,58.1,1.0,1.0,1.0
6409,2017-10-30,59.9,58.1,1.0,1.0,1.0
6410,2017-10-31,58.8,60.3,1.0,1.0,1.0
6411,2017-11-01,58.8,60.3,1.0,1.0,1.0
6412,2017-11-02,58.8,60.3,1.0,1.0,1.0
6413,2017-11-03,58.8,60.3,1.0,1.0,1.0
6414,2017-11-04,58.8,60.3,1.0,1.0,1.0
6415,2017-11-05,58.8,60.3,1.0,1.0,1.0
6416,2017-11-06,58.8,60.3,1.0,1.0,1.0
6417,2017-11-07,58.8,60.3,1.0,1.0,1.0
6418,2017-11-08,58.8,60.3,1.0,1.0,1.0
6419,2017-11-09,58.8,60.3,1.0,1.0,1.0
6420,2017-11-10,58.8,60.3,1.0,1.0,1.0
6421,2017-11-11,58.8,60.3,1.0,1.0,1.0
6422,2017-11-12,58.8,60.3,1.0,1.0,1.0
6423,2017-11-13,58.8,60.3,1.0,1.0,1.0
6424,2017-11-14,58.8,60.3,1.0,1.0,1.0
6425,2017-11-15,58.8,60.3,1.0,1.0,1.0
6426,2017-11-16,58.8,60.3,1.0,1.0,1.0
6427,2017-11-17,58.8,60.3,1.0,1.0,1.0
6428,2017-11-18,58.8,60.3,1.0,1.0,1.0
6429,2017-11-19,58.8,60.3,1.0,1.0,1.0
6430,2017-11-20,58.8,60.3,1.0,1.0,1.0
6431,2017-11-21,58.8,60.3,1.0,1.0,1.0
6432,2017-11-22,58.8,60.3,1.0,1.0,1.0
6433,2017-11-23,58.8,60.3,1.0,1.0,1.0
6434,2017-11-24,58.8,60.3,1.0,1.0,1.0
6435,2017-11-25,58.8,60.3,1.0,1.0,1.0
6436,2017-11-26,58.8,60.3,1.0,1.0,1.0
6437,2017-11-27,58.8,60.3,1.0,1.0,1.0
6438,2017-11-28,58.8,60.3,1.0,1.0,1.0
6439,2017-11-29,58.8,60.3,1.0,1.0,1.0
6440,2017-11-30,58.1,57.1,1.0,1.0,1.0
6441,2017-12-01,58.1,57.1,1.0,1.0,1.0
6442,2017-12-02,58.1,57.1,1.0,1.0,1.0
6443,2017-12-03,58.1,57.1,1.0,1.0,1.0
6444,2017-12-04,58.1,57.1,1.0,1.0,1.0
6445,2017-12-05,58.1,57.1,1.0,1.0,1.0
6446,2017-12-06,58.1,57.1,1.0,1.0,1.0
6447,2017-12-07,58.1,57.1,1.0,1.0,1.0
6448,2017-12-08,58.1,57.1,1.0,1.0,1.0
6449,2017-12-09,58.1,57.1,1.0,1.0,1.0
6450,2017-12-10,58.1,57.1,1.0,1.0,1.0
6451,2017-12-11,58.1,57.1,1.0,1.0,1.0
6452,2017-12-12,58.1,57.1,1.0,1.0,1.0
6453,2017-12-13,58.1,57.1,1.0,1.0,1.0
6454,2017-12-14,58.1,57.1,1.0,1.0,1.0
6455,2017-12-15,58.1,57.1,1.0,1.0,1.0
6456,2017-12-16,58.1,57.1,1.0,1.0,1.0
6457,2017-12-17,58.1,57.1,1.0,1.0,1.0
6458,2017-12-18,58.1,57.1,1.0,1.0,1.0
6459,2017-12-19,58.1,57.1,1.0,1.0,1.0
6460,2017-12-20,58.1,57.1,1.0,1.0,1.0
6461,2017-12-21,58.1,57.1,1.0,1.0,1.0
6462,2017-12-22,58.1,57.1,1.0,1.0,1.0
6463,2017-12-23,58.1,57.1,1.0,1.0,1.0
6464,2017-12-24,58.1,57.1,1.0,1.0,1.0
6465,2017-12-25,58.1,57.1,1.0,1.0,1.0
6466,2017-12-26,58.1,57.1,1.0,1.0,1.0
6467,2017-12-27,58.1,57.1,1.0,1.0,1.0
6468,2017-12-28,58.1,57.1,1.0,1.0,1.0
6469,2017-12-29,58.1,57.1,1.0,1.0,1.0
6470,2017-12-30,58.1,57.1,1.0,1.0,1.0
6471,2017-12-31,59.1,56.2,1.0,1.0,1.0
6472,2018-01-01,59.1,56.2,1.0,1.0,1.0
6473,2018-01-02,59.1,56.2,1.0,1.0,1.0
6474,2018-01-03,59.1,56.2,1.0,1.0,1.0
6475,2018-01-04,59.1,56.2,1.0,1.0,1.0
6476,2018-01-05,59.1,56.2,1.0,1.0,1.0
6477,2018-01-06,59.1,56.2,1.0,1.0,1.0
6478,2018-01-07,59.1,56.2,1.0,1.0,1.0
6479,2018-01-08,59.1,56.2,1.0,1.0,1.0
6480,2018-01-09,59.1,56.2,1.0,1.0,1.0
6481,2018-01-10,59.1,56.2,1.0,1.0,1.0
6482,2018-01-11,59.1,56.2,1.0,1.0,1.0
6483,2018-01-12,59.1,56.2,1.0,1.0,1.0
6484,2018-01-13,59.1,56.2,1.0,1.0,1.0
6485,2018-01-14,59.1,56.2,1.0,1.0,1.0
6486,2018-01-15,59.1,56.2,1.0,1.0,1.0
6487,2018-01-16,59.1,56.2,1.0,1.0,1.0
6488,2018-01-17,59.1,56.2,1.0,1.0,1.0
6489,2018-01-18,59.1,56.2,1.0,1.0,1.0
6490,2018-01-19,59.1,56.2,1.0,1.0,1.0
6491,2018-01-20,59.1,56.2,1.0,1.0,1.0
6492,2018-01-21,59.1,56.2,1.0,1.0,1.0
6493,2018-01-22,59.1,56.2,1.0,1.0,1.0
6494,2018-01-23,59.1,56.2,1.0,1.0,1.0
6495,2018-01-24,59.1,56.2,1.0,1.0,1.0
6496,2018-01-25,59.1,56.2,1.0,1.0,1.0
6497,2018-01-26,59.1,56.2,1.0,1.0,1.0
6498,2018-01-27,59.1,56.2,1.0,1.0,1.0
6499,2018-01-28,59.1,56.2,1.0,1.0,1.0
6500,2018-01-29,59.1,56.2,1.0,1.0,1.0
6501,2018-01-30,59.1,56.2,1.0,1.0,1.0
6502,2018-01-31,59.2,60.3,1.0,1.0,1.0
6503,2018-02-01,59.2,60.3,1.0,1.0,1.0
6504,2018-02-02,59.2,60.3,1.0,1.0,1.0
6505,2018-02-03,59.2,60.3,1.0,1.0,1.0
6506,2018-02-04,59.2,60.3,1.0,1.0,1.0
6507,2018-02-05,59.2,60.3,1.0,1.0,1.0
6508,2018-02-06,59.2,60.3,1.0,1.0,1.0
6509,2018-02-07,59.2,60.3,1.0,1.0,1.0
6510,2018-02-08,59.2,60.3,1.0,1.0,1.0
6511,2018-02-09,59.2,60.3,1.0,1.0,1.0
6512,2018-02-10,59.2,60.3,1.0,1.0,1.0
6513,2018-02-11,59.2,60.3,1.0,1.0,1.0
6514,2018-02-12,59.2,60.3,1.0,1.0,1.0
6515,2018-02-13,59.2,60.3,1.0,1.0,1.0
6516,2018-02-14,59.2,60.3,1.0,1.0,1.0
6517,2018-02-15,59.2,60.3,1.0,1.0,1.0
6518,2018-02-16,59.2,60.3,1.0,1.0,1.0
6519,2018-02-17,59.2,60.3,1.0,1.0,1.0
6520,2018-02-18,59.2,60.3,1.0,1.0,1.0
6521,2018-02-19,59.2,60.3,1.0,1.0,1.0
6522,2018-02-20,59.2,60.3,1.0,1.0,1.0
6523,2018-02-21,59.2,60.3,1.0,1.0,1.0
6524,2018-02-22,59.2,60.3,1.0,1.0,1.0
6525,2018-02-23,59.2,60.3,1.0,1.0,1.0
6526,2018-02-24,59.2,60.3,1.0,1.0,1.0
6527,2018-02-25,59.2,60.3,1.0,1.0,1.0
6528,2018-02-26,59.2,60.3,1.0,1.0,1.0
6529,2018-02-27,59.2,60.3,1.0,1.0,1.0
6530,2018-02-28,60.6,58.4,1.0,1.0,1.0
6531,2018-03-01,60.6,58.4,1.0,1.0,1.0
6532,2018-03-02,60.6,58.4,1.0,1.0,1.0
6533,2018-03-03,60.6,58.4,1.0,1.0,1.0
6534,2018-03-04,60.6,58.4,1.0,1.0,1.0
6535,2018-03-05,60.6,58.4,1.0,1.0,1.0
6536,2018-03-06,60.6,58.4,1.0,1.0,1.0
6537,2018-03-07,60.6,58.4,1.0,1.0,1.0
6538,2018-03-08,60.6,58.4,1.0,1.0,1.0
6539,2018-03-09,60.6,58.4,1.0,1.0,1.0
6540,2018-03-10,60.6,58.4,1.0,1.0,1.0
6541,2018-03-11,60.6,58.4,1.0,1.0,1.0
6542,2018-03-12,60.6,58.4,1.0,1.0,1.0
6543,2018-03-13,60.6,58.4,1.0,1.0,1.0
6544,2018-03-14,60.6,58.4,1.0,1.0,1.0
6545,2018-03-15,60.6,58.4,1.0,1.0,1.0
6546,2018-03-16,60.6,58.4,1.0,1.0,1.0
6547,2018-03-17,60.6,58.4,1.0,1.0,1.0
6548,2018-03-18,60.6,58.4,1.0,1.0,1.0
6549,2018-03-19,60.6,58.4,1.0,1.0,1.0
6550,2018-03-20,60.6,58.4,1.0,1.0,1.0
6551,2018-03-21,60.6,58.4,1.0,1.0,1.0
6552,2018-03-22,60.6,58.4,1.0,1.0,1.0
6553,2018-03-23,60.6,58.4,1.0,1.0,1.0
6554,2018-03-24,60.6,58.4,1.0,1.0,1.0
6555,2018-03-25,60.6,58.4,1.0,1.0,1.0
6556,2018-03-26,60.6,58.4,1.0,1.0,1.0
6557,2018-03-27,60.6,58.4,1.0,1.0,1.0
6558,2018-03-28,60.6,58.4,1.0,1.0,1.0
6559,2018-03-29,60.6,58.4,1.0,1.0,1.0
6560,2018-03-30,60.6,58.4,1.0,1.0,1.0
6561,2018-03-31,58.9,58.6,1.0,1.0,1.0
6562,2018-04-01,58.9,58.6,1.0,1.0,1.0
6563,2018-04-02,58.9,58.6,1.0,1.0,1.0
6564,2018-04-03,58.9,58.6,1.0,1.0,1.0
6565,2018-04-04,58.9,58.6,1.0,1.0,1.0
6566,2018-04-05,58.9,58.6,1.0,1.0,1.0
6567,2018-04-06,58.9,58.6,1.0,1.0,1.0
6568,2018-04-07,58.9,58.6,1.0,1.0,1.0
6569,2018-04-08,58.9,58.6,1.0,1.0,1.0
6570,2018-04-09,58.9,58.6,1.0,1.0,1.0
6571,2018-04-10,58.9,58.6,1.0,1.0,1.0
6572,2018-04-11,58.9,58.6,1.0,1.0,1.0
6573,2018-04-12,58.9,58.6,1.0,1.0,1.0
6574,2018-04-13,58.9,58.6,1.0,1.0,1.0
6575,2018-04-14,58.9,58.6,1.0,1.0,1.0
6576,2018-04-15,58.9,58.6,1.0,1.0,1.0
6577,2018-04-16,58.9,58.6,1.0,1.0,1.0
6578,2018-04-17,58.9,58.6,1.0,1.0,1.0
6579,2018-04-18,58.9,58.6,1.0,1.0,1.0
6580,2018-04-19,58.9,58.6,1.0,1.0,1.0
6581,2018-04-20,58.9,58.6,1.0,1.0,1.0
6582,2018-04-21,58.9,58.6,1.0,1.0,1.0
6583,2018-04-22,58.9,58.6,1.0,1.0,1.0
6584,2018-04-23,58.9,58.6,1.0,1.0,1.0
6585,2018-04-24,58.9,58.6,1.0,1.0,1.0
6586,2018-04-25,58.9,58.6,1.0,1.0,1.0
6587,2018-04-26,58.9,58.6,1.0,1.0,1.0
6588,2018-04-27,58.9,58.6,1.0,1.0,1.0
6589,2018-04-28,58.9,58.6,1.0,1.0,1.0
6590,2018-04-29,58.9,58.6,1.0,1.0,1.0
6591,2018-04-30,58.4,57.7,1.0,1.0,1.0
6592,2018-05-01,58.4,57.7,1.0,1.0,1.0
6593,2018-05-02,58.4,57.7,1.0,1.0,1.0
6594,2018-05-03,58.4,57.7,1.0,1.0,1.0
6595,2018-05-04,58.4,57.7,1.0,1.0,1.0
6596,2018-05-05,58.4,57.7,1.0,1.0,1.0
6597,2018-05-06,58.4,57.7,1.0,1.0,1.0
6598,2018-05-07,58.4,57.7,1.0,1.0,1.0
6599,2018-05-08,58.4,57.7,1.0,1.0,1.0
6600,2018-05-09,58.4,57.7,1.0,1.0,1.0
6601,2018-05-10,58.4,57.7,1.0,1.0,1.0
6602,2018-05-11,58.4,57.7,1.0,1.0,1.0
6603,2018-05-12,58.4,57.7,1.0,1.0,1.0
6604,2018-05-13,58.4,57.7,1.0,1.0,1.0
6605,2018-05-14,58.4,57.7,1.0,1.0,1.0
6606,2018-05-15,58.4,57.7,1.0,1.0,1.0
6607,2018-05-16,58.4,57.7,1.0,1.0,1.0
6608,2018-05-17,58.4,57.7,1.0,1.0,1.0
6609,2018-05-18,58.4,57.7,1.0,1.0,1.0
6610,2018-05-19,58.4,57.7,1.0,1.0,1.0
6611,2018-05-20,58.4,57.7,1.0,1.0,1.0
6612,2018-05-21,58.4,57.7,1.0,1.0,1.0
6613,2018-05-22,58.4,57.7,1.0,1.0,1.0
6614,2018-05-23,58.4,57.7,1.0,1.0,1.0
6615,2018-05-24,58.4,57.7,1.0,1.0,1.0
6616,2018-05-25,58.4,57.7,1.0,1.0,1.0
6617,2018-05-26,58.4,57.7,1.0,1.0,1.0
6618,2018-05-27,58.4,57.7,1.0,1.0,1.0
6619,2018-05-28,58.4,57.7,1.0,1.0,1.0
6620,2018-05-29,58.4,57.7,1.0,1.0,1.0
6621,2018-05-30,58.4,57.7,1.0,1.0,1.0
6622,2018-05-31,59.0,58.1,1.0,1.0,1.0
6623,2018-06-01,59.0,58.1,1.0,1.0,1.0
6624,2018-06-02,59.0,58.1,1.0,1.0,1.0
6625,2018-06-03,59.0,58.1,1.0,1.0,1.0
6626,2018-06-04,59.0,58.1,1.0,1.0,1.0
6627,2018-06-05,59.0,58.1,1.0,1.0,1.0
6628,2018-06-06,59.0,58.1,1.0,1.0,1.0
6629,2018-06-07,59.0,58.1,1.0,1.0,1.0
6630,2018-06-08,59.0,58.1,1.0,1.0,1.0
6631,2018-06-09,59.0,58.1,1.0,1.0,1.0
6632,2018-06-10,59.0,58.1,1.0,1.0,1.0
6633,2018-06-11,59.0,58.1,1.0,1.0,1.0
6634,2018-06-12,59.0,58.1,1.0,1.0,1.0
6635,2018-06-13,59.0,58.1,1.0,1.0,1.0
6636,2018-06-14,59.0,58.1,1.0,1.0,1.0
6637,2018-06-15,59.0,58.1,1.0,1.0,1.0
6638,2018-06-16,59.0,58.1,1.0,1.0,1.0
6639,2018-06-17,59.0,58.1,1.0,1.0,1.0
6640,2018-06-18,59.0,58.1,1.0,1.0,1.0
6641,2018-06-19,59.0,58.1,1.0,1.0,1.0
6642,2018-06-20,59.0,58.1,1.0,1.0,1.0
6643,2018-06-21,59.0,58.1,1.0,1.0,1.0
6644,2018-06-22,59.0,58.1,1.0,1.0,1.0
6645,2018-06-23,59.0,58.1,1.0,1.0,1.0
6646,2018-06-24,59.0,58.1,1.0,1.0,1.0
6647,2018-06-25,59.0,58.1,1.0,1.0,1.0
6648,2018-06-26,59.0,58.1,1.0,1.0,1.0
6649,2018-06-27,59.0,58.1,1.0,1.0,1.0
6650,2018-06-28,59.0,58.1,1.0,1.0,1.0
6651,2018-06-29,59.0,58.1,1.0,1.0,1.0
6652,2018-06-30,59.9,58.5,1.0,1.0,1.0
6653,2018-07-01,59.9,58.5,1.0,1.0,1.0
6654,2018-07-02,59.9,58.5,1.0,1.0,1.0
6655,2018-07-03,59.9,58.5,1.0,1.0,1.0
6656,2018-07-04,59.9,58.5,1.0,1.0,1.0
6657,2018-07-05,59.9,58.5,1.0,1.0,1.0
6658,2018-07-06,59.9,58.5,1.0,1.0,1.0
6659,2018-07-07,59.9,58.5,1.0,1.0,1.0
6660,2018-07-08,59.9,58.5,1.0,1.0,1.0
6661,2018-07-09,59.9,58.5,1.0,1.0,1.0
6662,2018-07-10,59.9,58.5,1.0,1.0,1.0
6663,2018-07-11,59.9,58.5,1.0,1.0,1.0
6664,2018-07-12,59.9,58.5,1.0,1.0,1.0
6665,2018-07-13,59.9,58.5,1.0,1.0,1.0
6666,2018-07-14,59.9,58.5,1.0,1.0,1.0
6667,2018-07-15,59.9,58.5,1.0,1.0,1.0
6668,2018-07-16,59.9,58.5,1.0,1.0,1.0
6669,2018-07-17,59.9,58.5,1.0,1.0,1.0
6670,2018-07-18,59.9,58.5,1.0,1.0,1.0
6671,2018-07-19,59.9,58.5,1.0,1.0,1.0
6672,2018-07-20,59.9,58.5,1.0,1.0,1.0
6673,2018-07-21,59.9,58.5,1.0,1.0,1.0
6674,2018-07-22,59.9,58.5,1.0,1.0,1.0
6675,2018-07-23,59.9,58.5,1.0,1.0,1.0
6676,2018-07-24,59.9,58.5,1.0,1.0,1.0
6677,2018-07-25,59.9,58.5,1.0,1.0,1.0
6678,2018-07-26,59.9,58.5,1.0,1.0,1.0
6679,2018-07-27,59.9,58.5,1.0,1.0,1.0
6680,2018-07-28,59.9,58.5,1.0,1.0,1.0
6681,2018-07-29,59.9,58.5,1.0,1.0,1.0
6682,2018-07-30,59.9,58.5,1.0,1.0,1.0
6683,2018-07-31,58.2,57.0,1.0,1.0,1.0
6684,2018-08-01,58.2,57.0,1.0,1.0,1.0
6685,2018-08-02,58.2,57.0,1.0,1.0,1.0
6686,2018-08-03,58.2,57.0,1.0,1.0,1.0
6687,2018-08-04,58.2,57.0,1.0,1.0,1.0
6688,2018-08-05,58.2,57.0,1.0,1.0,1.0
6689,2018-08-06,58.2,57.0,1.0,1.0,1.0
6690,2018-08-07,58.2,57.0,1.0,1.0,1.0
6691,2018-08-08,58.2,57.0,1.0,1.0,1.0
6692,2018-08-09,58.2,57.0,1.0,1.0,1.0
6693,2018-08-10,58.2,57.0,1.0,1.0,1.0
6694,2018-08-11,58.2,57.0,1.0,1.0,1.0
6695,2018-08-12,58.2,57.0,1.0,1.0,1.0
6696,2018-08-13,58.2,57.0,1.0,1.0,1.0
6697,2018-08-14,58.2,57.0,1.0,1.0,1.0
6698,2018-08-15,58.2,57.0,1.0,1.0,1.0
6699,2018-08-16,58.2,57.0,1.0,1.0,1.0
6700,2018-08-17,58.2,57.0,1.0,1.0,1.0
6701,2018-08-18,58.2,57.0,1.0,1.0,1.0
6702,2018-08-19,58.2,57.0,1.0,1.0,1.0
6703,2018-08-20,58.2,57.0,1.0,1.0,1.0
6704,2018-08-21,58.2,57.0,1.0,1.0,1.0
6705,2018-08-22,58.2,57.0,1.0,1.0,1.0
6706,2018-08-23,58.2,57.0,1.0,1.0,1.0
6707,2018-08-24,58.2,57.0,1.0,1.0,1.0
6708,2018-08-25,58.2,57.0,1.0,1.0,1.0
6709,2018-08-26,58.2,57.0,1.0,1.0,1.0
6710,2018-08-27,58.2,57.0,1.0,1.0,1.0
6711,2018-08-28,58.2,57.0,1.0,1.0,1.0
6712,2018-08-29,58.2,57.0,1.0,1.0,1.0
6713,2018-08-30,58.2,57.0,1.0,1.0,1.0
6714,2018-08-31,60.8,59.3,1.0,1.0,1.0
6715,2018-09-01,60.8,59.3,1.0,1.0,1.0
6716,2018-09-02,60.8,59.3,1.0,1.0,1.0
6717,2018-09-03,60.8,59.3,1.0,1.0,1.0
6718,2018-09-04,60.8,59.3,1.0,1.0,1.0
6719,2018-09-05,60.8,59.3,1.0,1.0,1.0
6720,2018-09-06,60.8,59.3,1.0,1.0,1.0
6721,2018-09-07,60.8,59.3,1.0,1.0,1.0
6722,2018-09-08,60.8,59.3,1.0,1.0,1.0
6723,2018-09-09,60.8,59.3,1.0,1.0,1.0
6724,2018-09-10,60.8,59.3,1.0,1.0,1.0
6725,2018-09-11,60.8,59.3,1.0,1.0,1.0
6726,2018-09-12,60.8,59.3,1.0,1.0,1.0
6727,2018-09-13,60.8,59.3,1.0,1.0,1.0
6728,2018-09-14,60.8,59.3,1.0,1.0,1.0
6729,2018-09-15,60.8,59.3,1.0,1.0,1.0
6730,2018-09-16,60.8,59.3,1.0,1.0,1.0
6731,2018-09-17,60.8,59.3,1.0,1.0,1.0
6732,2018-09-18,60.8,59.3,1.0,1.0,1.0
6733,2018-09-19,60.8,59.3,1.0,1.0,1.0
6734,2018-09-20,60.8,59.3,1.0,1.0,1.0
6735,2018-09-21,60.8,59.3,1.0,1.0,1.0
6736,2018-09-22,60.8,59.3,1.0,1.0,1.0
6737,2018-09-23,60.8,59.3,1.0,1.0,1.0
6738,2018-09-24,60.8,59.3,1.0,1.0,1.0
6739,2018-09-25,60.8,59.3,1.0,1.0,1.0
6740,2018-09-26,60.8,59.3,1.0,1.0,1.0
6741,2018-09-27,60.8,59.3,1.0,1.0,1.0
6742,2018-09-28,60.8,59.3,1.0,1.0,1.0
6743,2018-09-29,60.8,59.3,1.0,1.0,1.0
6744,2018-09-30,59.3,60.3,1.0,1.0,1.0
6745,2018-10-01,59.3,60.3,1.0,1.0,1.0
6746,2018-10-02,59.3,60.3,1.0,1.0,1.0
6747,2018-10-03,59.3,60.3,1.0,1.0,1.0
6748,2018-10-04,59.3,60.3,1.0,1.0,1.0
6749,2018-10-05,59.3,60.3,1.0,1.0,1.0
6750,2018-10-06,59.3,60.3,1.0,1.0,1.0
6751,2018-10-07,59.3,60.3,1.0,1.0,1.0
6752,2018-10-08,59.3,60.3,1.0,1.0,1.0
6753,2018-10-09,59.3,60.3,1.0,1.0,1.0
6754,2018-10-10,59.3,60.3,1.0,1.0,1.0
6755,2018-10-11,59.3,60.3,1.0,1.0,1.0
6756,2018-10-12,59.3,60.3,1.0,1.0,1.0
6757,2018-10-13,59.3,60.3,1.0,1.0,1.0
6758,2018-10-14,59.3,60.3,1.0,1.0,1.0
6759,2018-10-15,59.3,60.3,1.0,1.0,1.0
6760,2018-10-16,59.3,60.3,1.0,1.0,1.0
6761,2018-10-17,59.3,60.3,1.0,1.0,1.0
6762,2018-10-18,59.3,60.3,1.0,1.0,1.0
6763,2018-10-19,59.3,60.3,1.0,1.0,1.0
6764,2018-10-20,59.3,60.3,1.0,1.0,1.0
6765,2018-10-21,59.3,60.3,1.0,1.0,1.0
6766,2018-10-22,59.3,60.3,1.0,1.0,1.0
6767,2018-10-23,59.3,60.3,1.0,1.0,1.0
6768,2018-10-24,59.3,60.3,1.0,1.0,1.0
6769,2018-10-25,59.3,60.3,1.0,1.0,1.0
6770,2018-10-26,59.3,60.3,1.0,1.0,1.0
